,F01_R01_temperature,F01_R01_co2,F01_R02_temperature,F01_R02_co2,F01_R03_temperature,F01_R03_co2,F01_C01_temperature,F01_C01_co2,F01_C02_temperature,F01_C02_co2
2022-09-03 17:01:00,21.872105745059482,1256.27771544731,29.352145240220782,1257.5307591490239,18.75761415164622,1254.4841569227422,29.027445506668446,1246.4996214774974,23.02358996517566,1253.2447401635711
2022-09-03 17:02:00,21.848128476844636,1252.1110471430793,29.459458505093078,1253.2641474789173,18.975681888572094,1250.142328449024,28.534696536819304,1242.2193384223026,22.961012892150872,1249.0922242293643
2022-09-03 17:03:00,21.607495042755,1248.0187876298494,29.418601395338897,1248.8784653239343,18.803006594773947,1245.9203495935333,28.551590326394418,1237.8872080644717,22.806773150265002,1245.216948557169
2022-09-03 17:04:00,21.483711463790787,1243.7756822536383,29.354177616359145,1244.7355136605747,19.029429766106173,1241.668301978461,28.65612567641161,1233.7555077085492,22.99916672100267,1240.8614640742776
2022-09-03 17:05:00,21.469352605978425,1239.5051555401128,29.25836089203272,1240.5519443400806,18.609802157523358,1237.4718826392755,28.917349978671773,1229.3241426447053,22.645561567617605,1236.6723867887713
2022-09-03 17:06:00,21.71881886695603,1235.2076704843132,28.92435015869929,1235.9896627234557,19.029682585529105,1232.929096213637,28.91074297486947,1225.0027264754617,22.793152793896944,1232.105426602049
2022-09-03 17:07:00,21.59344868910328,1230.7077156841988,29.061777352278707,1231.6139177382076,18.86226713306355,1228.6156098498825,28.36952584130956,1220.7494778553419,22.82567745815172,1228.0992488670006
2022-09-03 17:08:00,21.312364112311617,1226.5806823082899,29.176312260474976,1227.4788470798712,18.74506776852634,1224.4518934337218,28.39106944595992,1216.6371023382121,22.813648005692283,1223.798124111124
2022-09-03 17:09:00,21.33539805752711,1222.3123546232403,28.834208777150252,1223.5179502409253,18.682079824397686,1220.3544004001742,28.319311669467503,1212.2671594965286,22.78412436170731,1219.4045009096824
2022-09-03 17:10:00,21.029675831014313,1218.0220202021553,28.81051539961202,1218.9809451383385,18.73163752603063,1215.7891725332427,28.324570737881558,1207.8069959908237,22.703207808640315,1215.379687712977
2022-09-03 17:11:00,21.0972664770619,1213.8398283332326,29.0341357485261,1214.4255493898957,18.74970911015489,1211.446243332192,28.268279181032504,1203.9561222474545,22.71532025745256,1210.9929249469246
2022-09-03 17:12:00,21.467824320310193,1209.6986959665753,28.662608686478265,1210.228364412275,18.85812799745244,1207.2341929308143,28.258198948608722,1199.6141108901322,22.817815232622927,1206.7263992125238
2022-09-03 17:13:00,21.161860313052266,1205.3249283349865,28.707799153815316,1206.0995470656464,18.76847419927457,1203.1524242720668,28.537877664846278,1195.4884738981284,22.67277759195937,1202.5856470559092
2022-09-03 17:14:00,21.02978007397192,1201.1343366770327,28.779176528450655,1201.9132039270505,18.441551660975676,1199.0409859103781,28.51942777087562,1191.0332381452822,22.537277677474325,1197.8374828324156
2022-09-03 17:15:00,20.771030069167093,1197.0867748528378,28.61244205440915,1197.6018450954402,18.30369487845497,1194.7898481869834,28.40265694609467,1186.3691038783702,22.82272993679456,1194.0860083872208
2022-09-03 17:16:00,20.830719985887082,1192.5305162310524,28.83637006122895,1193.2833186184102,18.29779183634823,1190.3485478752468,28.18849003749372,1182.238259656021,22.720526294437448,1189.5772607736
2022-09-03 17:17:00,20.790543999921972,1188.8250832404688,28.7532619498655,1189.0509442719938,18.599731541711716,1186.2025051703815,28.175061977102352,1177.8359930621114,22.325532876514075,1185.3785330643539
2022-09-03 17:18:00,20.767165583809806,1184.1417448770017,28.672257271717957,1184.9420275981995,18.546782192299776,1181.624183814247,28.19685438801621,1173.7943055444605,22.79833799909884,1180.7512715401028
2022-09-03 17:19:00,20.643702398922084,1179.626319651673,29.00717420352861,1180.6861026289675,18.063268024584865,1177.5213373406957,28.01290492084485,1169.5012289409196,22.65748363534692,1176.5786562342819
2022-09-03 17:20:00,20.543347400893484,1175.7174444241589,28.665359360003674,1176.4121821500273,18.14083426569828,1173.3414401045993,27.86098009373533,1165.3205059798283,22.48445267538088,1172.239125525107
2022-09-03 17:21:00,20.86779845958256,1171.261692300112,28.580717003509093,1171.8427372217159,18.310787518752164,1169.1692744735235,28.234641052198008,1160.5899689088076,22.728694146205303,1168.0842730781528
2022-09-03 17:22:00,20.554038376189812,1167.0352901051044,28.727450683880374,1168.0737662797749,18.391497538527187,1164.7889929653597,27.891368134679414,1156.5262472117934,22.29894188928574,1163.3454055026768
2022-09-03 17:23:00,20.723691804396147,1162.518963266598,28.678092835724243,1163.1436373558115,18.37757398114108,1160.5254089258983,28.19602933360446,1151.8600353199465,22.311438897727587,1159.404657307405
2022-09-03 17:24:00,20.394347073986825,1158.2367164896214,28.531188754677594,1159.0351155915166,18.48707768739054,1155.9641536410616,27.939525581142913,1147.8112766623171,22.010425528087463,1154.7538504112683
2022-09-03 17:25:00,20.54468696421041,1153.9146219027296,28.54738871938194,1154.8077312652765,18.26046690340096,1151.4799446231827,27.907770533497377,1143.68510806308,22.25411038010477,1150.835196973931
2022-09-03 17:26:00,20.579921889455292,1149.3913815503747,28.418495071203296,1150.3116152412408,18.213380928093027,1147.390227685574,27.87634300536029,1139.5765841059556,22.06872477431811,1146.4720560886094
2022-09-03 17:27:00,20.764686070231633,1145.2020324058435,28.42276663826997,1146.0368444336139,18.216898671256093,1143.2932859042962,28.095692576641678,1135.1277711446182,21.862019253669484,1142.0778331635197
2022-09-03 17:28:00,20.274198227680586,1140.7859140334301,28.466700590735186,1141.8593305744273,18.132009123427164,1138.8051795317049,27.92549370354674,1130.7728160421884,21.910837646054592,1137.9302888348325
2022-09-03 17:29:00,20.513096084681433,1136.3994956794982,28.670214629762018,1137.5226702493821,18.04587336184773,1134.381836936056,27.690206798935645,1126.6001205655384,22.076142733747325,1133.5394566103494
2022-09-03 17:30:00,20.233736794771232,1131.9927471595124,28.607823666105183,1133.2940786732227,18.015154063231467,1129.8863444968028,27.982531691137698,1122.0117050711037,21.790350826509556,1129.363760318419
2022-09-03 17:31:00,20.1458962115131,1128.1222840985572,28.36897869656435,1128.8827100572255,18.136220843423875,1125.8435912082723,27.91181421180778,1118.0262908519749,21.865813174728565,1125.0136680747478
2022-09-03 17:32:00,20.143687769325528,1123.56893157893,28.261834642236924,1124.648602077639,18.159127649459098,1121.159627435399,27.751771103796756,1113.5512303520914,21.6142244208582,1120.4664927334222
2022-09-03 17:33:00,19.908703400429204,1119.4627045708799,28.011077944248616,1120.2397482799292,17.86753724354362,1116.7947986574466,27.46204172026156,1109.599696752559,21.774663349736485,1116.0616282706849
2022-09-03 17:34:00,20.203631061214036,1114.8404773339073,28.15138681808688,1115.81779015806,17.68323875259171,1112.7017314960754,27.467349939918837,1104.9053314438986,21.721648716288858,1112.1034410422396
2022-09-03 17:35:00,20.092683382610122,1110.7520584798228,28.14381924218201,1111.7890694553562,18.02419484526235,1108.3934084816126,27.518999693180266,1100.639688466129,22.017915634512782,1107.7909528418322
2022-09-03 17:36:00,20.122409031959975,1106.2517499286496,28.281130729360065,1107.318733964893,17.930406949104466,1104.1248773466507,27.290041402723,1096.2583547568709,21.731867649189404,1103.5330015481932
2022-09-03 17:37:00,20.348349357964686,1102.105546476193,28.009890881944266,1102.5796983206478,17.601118453999586,1099.6053125585565,27.52806696027121,1092.264680980155,21.716930411543593,1098.9255211705952
2022-09-03 17:38:00,20.284534949857104,1097.908056908154,28.41794581957946,1098.5275239510604,17.591265540036677,1095.614261695857,27.27251181314429,1087.6583219410659,21.508723995184653,1094.8477467077764
2022-09-03 17:39:00,20.060702737915836,1093.4096339972532,28.403292956839692,1094.1063938291052,17.456657364305208,1091.3803229014957,27.324960920758507,1083.3283830231132,21.67285654466903,1090.6377210462974
2022-09-03 17:40:00,20.146706343465286,1088.854906173555,27.928635373184417,1090.229331150012,17.790587227692544,1087.0246055682135,27.369864940246245,1078.8670475959361,21.794498323608966,1086.1685634352443
2022-09-03 17:41:00,20.185323309303914,1084.7300544200207,28.40834270983017,1085.7629113254154,17.4689804671499,1082.3083490432832,27.56417824453173,1074.9196007833107,21.65621075907359,1081.9728171068546
2022-09-03 17:42:00,20.13527556450302,1080.0195696801172,27.98125832428901,1081.355013668046,17.542602371678967,1078.1745966236392,27.176741740940248,1070.5826598735425,21.893665601344722,1077.55763775867
2022-09-03 17:43:00,20.246855448288482,1075.763941282132,28.468632056614112,1077.3493663716822,17.637220370616934,1074.174915173558,27.435229944085947,1066.0984165499144,22.040053854006967,1073.1878977293231
2022-09-03 17:44:00,20.062879415467094,1071.3319124237007,28.313837080283136,1072.7170079967648,17.45425735424886,1069.7687022623459,27.329193534800957,1062.166946712048,21.903890008226824,1069.327329738961
2022-09-03 17:45:00,20.490592612916405,1066.842501142202,28.222337464991345,1068.3323527769387,17.611126603176615,1065.1892422297176,26.885624655370908,1057.7824719713028,22.006356732122697,1064.9229457059648
2022-09-03 17:46:00,20.123062840325485,1062.6084996258962,28.209840577818145,1064.007836255932,17.42411891481684,1060.9412306935337,27.04030494413884,1053.368853720111,21.900463736206728,1060.4534886897534
2022-09-03 17:47:00,20.145399018786794,1058.3172442286414,28.26781708583416,1059.5164011153179,17.28702129522695,1056.5622511932568,26.965086451569626,1048.9917356989683,21.86497004641721,1056.1579874824395
2022-09-03 17:48:00,20.346189333386615,1053.6967320982644,28.361910719586852,1055.1394619525502,17.055252674510143,1052.6197403484655,26.81545967948662,1044.736801238312,22.151921876312098,1051.794011917431
2022-09-03 17:49:00,20.02400361750743,1049.452635076455,28.253922515010423,1050.937076827831,16.98737034539575,1048.0794401716603,27.13657947034633,1040.210260065174,21.880183929525185,1047.0645075205198
2022-09-03 17:50:00,20.058348730333922,1045.1568304239026,28.04385091833064,1046.3662164786886,17.201953382613144,1043.7894220400094,26.99317462492145,1035.5042312259923,22.111426437107347,1042.893967546425
2022-09-03 17:51:00,20.237201321011696,1041.0108841447095,28.318939582467614,1042.4804532489325,17.105502355510655,1039.3461404659777,26.934855446986543,1031.2393971208035,21.905475134656374,1038.3120278302506
2022-09-03 17:52:00,20.401156692009447,1036.5549154184412,28.003804735115363,1037.7391704475995,17.42728011488672,1034.876202798009,26.96222272561681,1027.0082997608176,22.123953517499626,1034.0074669435232
2022-09-03 17:53:00,20.253539169964714,1032.0687044890221,28.07759370832478,1033.2830817916165,17.032536319748438,1030.8281291201365,26.702295802667702,1022.932740063156,21.915422080533084,1029.959890048682
2022-09-03 17:54:00,19.869193701030728,1027.5680807153442,28.013153837365735,1028.9889432862503,16.888488943883182,1026.3327705819397,26.737166339784928,1018.2859550476038,21.970632813268228,1025.4534738288733
2022-09-03 17:55:00,20.106175769839158,1023.0370499147238,28.24169413615515,1024.8046904476712,17.0486795753963,1021.7603134325893,26.7853748468173,1014.2227290132323,21.588753426215508,1021.2848731218739
2022-09-03 17:56:00,20.10975895061301,1018.6692962417861,28.072471228819776,1020.6200151378019,16.80547132057689,1017.217724724704,26.650018626855918,1009.5111616274797,21.35110523695701,1016.8039007983588
2022-09-03 17:57:00,19.997969179331005,1014.4495570976575,28.105951689977793,1016.4413140250431,16.941038937624352,1013.1588848111209,26.503497350753225,1005.3294406418579,21.523458234110528,1012.2829355318896
2022-09-03 17:58:00,19.632060912964878,1010.1136281927377,28.272413157116596,1011.6574307476335,16.934131937490523,1008.9020577503705,26.439555141634514,1000.9010816762781,21.417116050359724,1008.221678207007
2022-09-03 17:59:00,19.697242211181308,1005.7777363745084,28.439339143944014,1007.2728893528027,16.812645056847803,1004.2036680543376,26.358972131376607,996.7111644562692,21.35460590989764,1003.8186263614385
2022-09-03 18:00:00,19.560564616641688,1001.5856804116977,28.05942691934906,1002.892647363281,16.687893423771786,999.99382089306,26.163333816253388,992.3667002139545,21.560354424020836,999.0869560906417
2022-09-03 18:01:00,19.5493981963274,997.0392392930245,28.17563283676732,998.8277777542442,16.91018379453923,995.8495651096764,26.193971301947684,987.7085784354013,21.21639857452162,994.9177514538492
2022-09-03 18:02:00,19.91623261664777,992.3288895394893,28.171281382111413,994.1188598746179,16.633370274731472,991.2683546804311,26.23575377019323,983.6098058506013,21.422396035043967,990.5644084705563
2022-09-03 18:03:00,19.72145286260657,988.1256892247253,27.97719365641971,989.657011876459,16.500528362108764,987.1025615182662,26.459146649837407,979.2681875093184,21.293938725817693,986.1598674094785
2022-09-03 18:04:00,19.691649586232504,983.4752976293636,28.087929109629275,985.5207048722394,16.556353293906852,982.453221015087,26.331542335183887,975.123535768872,21.66890818857424,981.6328273072592
2022-09-03 18:05:00,19.51705695836728,979.2460772160969,28.366905554240237,981.2546265753443,16.818590411332607,977.9140065293687,25.940161189542867,970.339077161238,21.07340476461359,977.413522381435
2022-09-03 18:06:00,19.626468408699683,975.1946633422676,28.21859107133408,976.6455522165553,16.602960551472744,974.0288897409587,26.057911021004607,966.2859653103646,21.524387428581605,973.2737756867278
2022-09-03 18:07:00,19.346293795865577,970.751518066604,28.4490365032721,972.3418018974419,16.550520775948147,969.6022547931672,26.175302741796223,961.9854220885553,21.304780632081357,968.5504751895232
2022-09-03 18:08:00,19.368847291515102,966.1843163942034,28.38440438264969,968.0435669803395,16.54830283724678,964.7110682991256,26.48141501205964,957.5440403013091,21.3836691997486,964.3371574122407
2022-09-03 18:09:00,19.145600048084972,962.1372863780131,28.12835334604966,963.2846631849638,16.65280502231339,960.5283534558023,26.09328818250063,953.1555680429259,21.024084840104134,960.0777335163147
2022-09-03 18:10:00,19.437263531833466,957.9964093602077,28.331843871395876,959.0992184420919,16.41702534535792,956.3390678873715,26.209184556975313,948.7668999931599,21.185198805023692,955.4375246666592
2022-09-03 18:11:00,18.875163040054076,953.5024962886258,28.198678360980526,954.6720764779398,16.380861464687396,952.0371434048445,26.233738051946933,944.7266498820647,21.047591171198775,951.0384711960061
2022-09-03 18:12:00,19.05454693957546,949.4822113928233,28.60111037761738,950.3641079495292,16.46345249135389,947.7039414582998,26.365718187533748,939.9646828943509,21.183874227801123,947.0450955908875
2022-09-03 18:13:00,18.88429756670199,944.7638085597465,28.49608731124153,946.0886535348374,16.440348383236934,943.415303522985,25.971659478933464,935.6733393167583,20.938829652520138,942.4758878995477
2022-09-03 18:14:00,18.938383110805624,940.1661118022992,28.446242923694875,941.7941173530518,16.30207235407836,939.1659692425268,25.866772896430135,931.5343787400833,20.97431176108415,938.411666929246
2022-09-03 18:15:00,18.918331184225817,936.0678671902245,28.404552371863804,937.3576820102521,16.301793476405354,934.7390159331547,25.81700808266502,927.1101391135646,21.03490151840565,933.976441503214
2022-09-03 18:16:00,18.841916750961495,931.7276056731619,28.265825389770114,933.0307114594353,16.51772141721245,930.2052512944407,25.90674252088372,922.5349638627778,21.20801459837821,929.2089475390035
2022-09-03 18:17:00,18.882974326117477,927.1797023729106,28.10878299315578,928.6609040366346,16.303052104606188,926.2439819002672,26.027456676938662,918.4587264365312,20.94140462922468,925.0589673870388
2022-09-03 18:18:00,19.011560460017304,923.0975871355704,28.22579070221166,924.2802963897736,16.415661612809586,921.8391854107056,26.208568993467253,914.091993887297,20.846816102834982,920.5951125688501
2022-09-03 18:19:00,19.125459676839796,918.6492599961389,28.17505674887449,920.2647158524907,16.208384158638083,917.082205437015,25.806765353628315,909.6093392904005,20.94754521990829,916.1687494395372
2022-09-03 18:20:00,18.880540389902222,913.7901578941215,27.988248059830124,915.6821008551077,16.11145408044628,913.1657518502337,26.03316775936554,905.619501078872,20.980053812307492,911.8558224922562
2022-09-03 18:21:00,19.057391121840872,909.3190021322634,27.736312336584565,911.3911619162777,15.945199092000724,908.6742137083729,26.228495013244842,900.9874404968597,20.814808378878386,907.5287450099895
2022-09-03 18:22:00,19.078940555780555,905.0692754643102,28.03223955764561,907.1443156114187,16.03780594967247,904.7510371888956,26.06314834525983,896.6269094264125,20.978851249432125,903.1122596852999
2022-09-03 18:23:00,18.848386261235405,900.790081133094,28.003342789685053,902.845839762277,15.72179567655232,900.1986716742945,26.483286697086886,892.3593689769995,20.741565332257007,898.8796551649586
2022-09-03 18:24:00,18.776096240491256,896.4252059621497,27.768375431906783,898.4338972250106,15.520461586631008,896.2705525572977,26.269010809896635,887.5681678176824,20.620456307377427,894.7389893952691
2022-09-03 18:25:00,18.531590843738197,891.9696810834482,27.88974807319027,894.1562877763635,15.914117929707086,891.7955900456319,26.383411162791592,883.5104324782797,20.6244554051699,890.2772862817031
2022-09-03 18:26:00,18.526694800461982,888.0187900757604,27.684539296341345,889.9326757492531,15.520536485918518,887.5917281824828,26.191140937026393,879.2853618310945,20.638803002355456,885.7494879794913
2022-09-03 18:27:00,18.5291453810082,883.305525225222,27.75369204247638,885.6996723590697,15.4582244835755,882.9448626081796,26.331699564848424,874.6413733558612,20.77736601661524,881.5973434097399
2022-09-03 18:28:00,18.800469005141753,879.1112465737798,28.00392337421067,881.483296969765,15.921570958229594,878.5373780098294,26.566598157371025,870.4415117461492,20.530636618165293,877.3065148231415
2022-09-03 18:29:00,18.875933335252135,874.7454609883515,28.2526171477687,876.8221454887828,15.779233285007267,874.2760834062573,26.14824102831372,866.1151715273893,20.84202012465763,872.9755986198936
2022-09-03 18:30:00,18.76478944177756,870.1040439505668,27.898453032037892,872.7067839958487,15.85123341211219,869.8420932772918,26.34860223096202,861.8297197378333,20.475190603330155,868.517392253447
2022-09-03 18:31:00,18.483007884100918,865.9184292579471,27.867409934483142,868.2719378495462,15.441132980415876,865.6772519206792,26.23094005564324,857.3865676270319,20.586757579304656,864.6125245108379
2022-09-03 18:32:00,18.19851176046377,861.6149732642311,27.919778182414625,863.9491918746003,15.295032456901911,861.6923539400154,26.436569325362917,852.903298233705,20.622209484788648,860.4147237704334
2022-09-03 18:33:00,18.26744829097211,857.7458128857352,27.93204390784798,859.6854767739425,15.41742589178298,857.1697918398504,25.984287026779324,848.5388993850771,20.73320683646012,855.938345351152
2022-09-03 18:34:00,18.139909385068908,853.2868849836448,28.101327699564195,855.1626456423303,15.445358854392603,852.6989859629955,26.101934170026716,844.0556235098495,20.250801897487836,851.3137880363246
2022-09-03 18:35:00,18.05120998770899,849.1733815714352,27.7662447269982,851.0397166076036,15.707177852686142,848.6669692962423,26.011478817861597,840.0319892295397,20.257110197084273,847.1285101954957
2022-09-03 18:36:00,18.00815333245406,844.8050369472805,28.084242389012132,846.534316202845,15.539972419813497,844.365362480558,25.903059430252526,835.3764435747053,20.256745850896955,842.6612277752174
2022-09-03 18:37:00,18.24441254708379,840.4629282499734,27.96009847327806,842.5466489542782,15.460770443830802,839.8598084324886,25.828646805311735,831.27380852375,20.496378142624817,838.3776541779496
2022-09-03 18:38:00,18.140166140798367,836.4641035324217,28.06427208127316,838.1784284336344,15.7339349028231,835.6140055241747,25.725060820583014,826.9511974375519,20.276594719052607,834.1332409645394
2022-09-03 18:39:00,17.97939376317983,831.9881434521985,28.101209248006587,833.7703273173602,15.527082480572108,831.0604475084871,25.687891006196914,822.6086164259535,20.55564562173367,829.8832310849908
2022-09-03 18:40:00,18.115861526249972,827.674863385251,28.345286510754374,829.6250580515997,15.506155378307152,826.7738620642248,25.494983096111334,818.1918874968336,20.385213053311432,825.768910956933
2022-09-03 18:41:00,17.930528098262922,823.1369359932527,28.24701621487139,825.2972227504056,15.435708041296948,822.6395983204295,25.384410717569452,813.9908715080772,20.27963126899523,821.2360860341802
2022-09-03 18:42:00,18.225586316575193,818.5801478354665,28.23506882538469,821.0841052776794,15.36692154012721,818.4633297628551,25.724663413278144,809.8704959515072,20.064131931177542,817.148086730051
2022-09-03 18:43:00,17.91602099753993,814.1169888491131,28.317560348820844,816.825341772878,15.41035341593687,814.481739635159,25.39881830464472,805.7292664398559,20.299854473956,812.869761946519
2022-09-03 18:44:00,18.224424958469836,809.9811445245327,28.255187732678426,812.4282674193905,15.37012875574802,810.0944824543462,25.48230045874721,801.1337707191232,20.282806886425192,808.2863416791162
2022-09-03 18:45:00,18.1395970302654,806.1275187532573,28.09346611251106,807.6838840303961,15.201195623933014,805.4004164445627,25.282095157336503,797.1903257925503,20.135434900881712,803.7548445106802
2022-09-03 18:46:00,18.242724963257622,801.6524369476772,28.354508784300712,803.4538749294562,15.283637115332363,801.6419619644435,25.59762839965307,792.7726357344804,20.107479874059504,800.0030782011214
2022-09-03 18:47:00,18.01800499305002,797.4883645149359,28.380762205980982,799.3023474339993,14.8825017980759,797.2856831083747,25.468698330457173,788.5663597910168,19.635476701518883,795.2352437063001
2022-09-03 18:48:00,18.034927165095354,793.1643868316464,28.135613702630394,795.0882303225891,14.961130240592997,792.686960816069,25.453964831471772,784.0761515884705,19.807485631218245,791.186448903621
2022-09-03 18:49:00,18.163665210580884,789.1747290457529,28.3993893719637,790.9903185081836,15.30126190433978,788.3835265287265,25.428732786132827,779.644313318114,19.886313247333156,786.719484788969
2022-09-03 18:50:00,18.059914243894973,784.9992882880166,28.158447422562755,786.4712716453688,14.966307472943363,784.1053546340402,25.40718490399403,775.5243227984971,19.78143365810148,782.6407665680199
2022-09-03 18:51:00,18.01764215651631,780.6300390268925,28.21336367402378,782.134134448653,15.294346830600226,779.8431318975337,25.359814811460353,771.4694324165015,19.46436265323282,778.4224748970498
2022-09-03 18:52:00,18.39104564975802,776.5996331499292,27.90011095695566,777.857143113771,14.792341249854234,775.6420095585643,25.53769251079939,766.7303871228628,19.50692344249594,773.8387891982422
2022-09-03 18:53:00,17.978268682888515,771.9375259978626,27.716035705946346,773.6933305656497,15.107913965338982,771.1959471743997,25.356030017490205,763.0272460209395,19.32182249004853,769.6130905652104
2022-09-03 18:54:00,18.356298178774793,767.7291987668988,27.88373609605526,769.5495037067183,15.058194958279033,767.3155551879624,25.27784780325649,758.8002385684474,19.525547489872885,765.166409910368
2022-09-03 18:55:00,18.335519270042415,763.764980985126,27.85844286503451,765.2386049527855,15.012911154003104,763.017628678495,25.247861991702983,754.2490246937169,19.543569929844434,761.1367258961023
2022-09-03 18:56:00,18.150718266882645,759.4064560367003,27.696437096953325,760.7097678389864,15.041664069743302,758.8843255796127,25.379078760341915,750.124384488345,19.615299669529662,756.6785239329927
2022-09-03 18:57:00,18.351002937246278,755.2509306963476,27.45406046847626,756.3850957437164,15.3272151040833,754.6844429725851,24.90448477920894,745.9683817272037,19.074312286194964,752.6276651926256
2022-09-03 18:58:00,18.22262236915267,751.1509694828081,27.454990583131988,752.0067781929454,15.146669155457825,750.4183081245715,25.381615775892822,741.6807330879316,19.20548917927995,748.6133648297605
2022-09-03 18:59:00,18.486178576990728,746.4751994589609,27.42617688617291,748.038093619683,15.079681070582392,746.0056013655812,25.146774043084644,737.1765435113921,19.324795081709848,744.0607292278003
2022-09-03 19:00:00,18.210394285992727,742.7158056173706,27.649275736781554,744.0321392994183,15.1239131918741,741.8433127465576,25.1865789248951,733.2914328009192,19.209314885190643,739.7267835081146
2022-09-03 19:01:00,18.18612231751218,738.1215662078714,27.56226314958272,739.8677790485301,14.61828362569849,737.8558708184659,25.039157421585312,728.8982377624778,19.139546776983625,735.7229081928976
2022-09-03 19:02:00,18.250654838528646,734.1472916743822,27.600484907487232,735.4405155333084,14.972498565172522,733.6297359699304,25.230014799481825,724.8738999560259,18.653825255462237,731.6295527791169
2022-09-03 19:03:00,18.405018675863868,729.741321907454,27.567986542022663,731.2436898111899,15.104951414189596,729.3390873758585,25.318512520006184,720.613453825337,18.80114516985971,727.5452166398843
2022-09-03 19:04:00,18.1972285005979,725.8614034466549,27.320904788956703,726.8839471421991,15.127806308240974,725.3291858241661,25.198987946366046,716.4140765477312,18.75091037089253,723.2734454721552
2022-09-03 19:05:00,18.17222825831423,721.3769720333814,27.53676451651568,723.0298084490034,14.72556271450627,721.306838364452,25.305495402002823,712.6229127803716,18.42200118686734,719.0600542691861
2022-09-03 19:06:00,17.91813929903361,717.50745368522,27.553158630509675,719.1691240304788,15.05319086555719,716.9726412047537,25.222840174011417,708.4215816840546,18.464559235740914,714.860235559947
2022-09-03 19:07:00,17.843773060601507,713.3922320213429,27.52771144697555,714.5380060660032,14.61256855685909,712.8408767677959,24.883581996243112,704.0191315720471,18.42618214753733,710.2840773242858
2022-09-03 19:08:00,17.77906235256178,708.9422228970077,27.487841204124518,710.3921757553148,15.014558450986472,708.5933961745751,24.775077893910225,700.2848436244024,18.33096821772714,706.0777363438353
2022-09-03 19:09:00,17.9514409097459,704.6062446584167,27.472963431624624,705.9592734241008,15.01767199870981,704.3455770981635,24.817059142867553,695.9146931657481,18.37950774838727,701.796678198134
2022-09-03 19:10:00,17.74456771127812,700.5468128902797,27.604054352431092,702.1058252725217,14.896006850982028,700.0298022091146,24.663109654653177,691.9562650504539,18.229373208112115,698.1762394831435
2022-09-03 19:11:00,17.538586421190907,696.2834487026136,27.741365874790148,697.8906957801081,14.907154079208903,696.1092994230469,24.83138984675302,687.5837715409186,18.19627528615412,694.0045599890882
2022-09-03 19:12:00,17.61676411684446,692.1381705854051,27.40825677269182,693.6490423428534,14.784485522501386,691.6061833946039,24.586855551731496,683.636457439872,18.626555007570527,689.468167544811
2022-09-03 19:13:00,17.592613296885048,687.945392263168,27.376442975568143,689.8143290763983,14.822568192597734,687.3515727981018,24.464878020128324,679.6486926538469,18.483948224298526,685.7368147205879
2022-09-03 19:14:00,17.4052005323975,683.997154125485,27.131107099570976,685.4448179015931,14.745155476998038,683.2235225282035,24.804451263862656,675.4628212102059,18.011956816413306,681.33499931571
2022-09-03 19:15:00,17.453279297947173,679.752836555458,27.433244483002962,681.2694751929603,14.718161745164378,679.1026235434713,24.479439213820584,671.1269499984475,18.030595976207206,677.1819385817694
2022-09-03 19:16:00,17.40119820780193,675.1997681959825,27.199582990310944,677.0258242272495,14.979215194036435,675.1621588845805,24.704407926031525,666.9605689325817,18.195830300111027,673.4277838437212
2022-09-03 19:17:00,17.825377194570898,671.4671778763437,27.180518762968457,672.9034476309868,14.906761755764464,670.6055081706415,24.10612819131098,663.2829321725302,17.83187868457553,668.9900241966062
2022-09-03 19:18:00,17.564143523139688,666.9768940403815,27.178048649629453,669.1144058505864,14.873345658205952,666.6945264755537,24.200866681016368,658.8087485209368,17.650098273153734,664.8892560022423
2022-09-03 19:19:00,17.702004171095762,662.9587685767598,27.138603323012813,664.9185145128378,14.923350042992205,662.6788763068859,24.484175784479795,654.6914861669215,17.941721329982805,660.5774131770711
2022-09-03 19:20:00,17.472253007338825,659.3033210964057,27.027840044254315,660.9231337316498,14.653017786947238,658.7656367240836,24.517992745647526,650.8256177317525,18.060518535856065,656.5739412336839
2022-09-03 19:21:00,17.609844245903258,654.8767185231163,27.032906374813205,656.8167441130427,15.062692956117045,654.3672114854282,24.062197881252853,646.8061791155396,17.67647125650055,652.5292678289163
2022-09-03 19:22:00,17.26253487185607,650.6696623179723,26.960821150822763,652.7604417229301,14.918862169994993,650.1891695056861,24.417846281528476,642.7263490020233,17.805414596169832,648.1085516408157
2022-09-03 19:23:00,17.629046920551936,646.7502876714299,26.64398120986115,648.810074568847,14.799630031252667,646.1422644415888,24.329660823550057,638.6590042691292,17.68310806607448,643.9170528004163
2022-09-03 19:24:00,17.261199309484088,642.8030188378142,26.604600890599635,645.0152098761132,14.794639912215862,641.7444109875863,24.10931789439804,634.1292189396552,17.793769934072458,639.8227973453274
2022-09-03 19:25:00,17.045128563064562,638.3188668622373,26.932464474356795,640.955484769793,14.953210063615115,637.8676653072131,24.282984219476845,630.5506543836107,17.997797403163933,635.9104960144477
2022-09-03 19:26:00,16.99810392229451,634.5810882285014,26.542195555078603,636.9103388751934,14.673547968383907,633.6859325019418,24.176968288385645,626.2388316697356,17.76272544878975,632.1536729201547
2022-09-03 19:27:00,16.97074521672564,630.3005549473237,26.420220336605855,632.6557232312731,14.5293002484228,629.6431898031669,24.00752004714747,621.9784352187049,17.772505362028213,627.9730849645453
